tweet,sentiment,clean_text,label_id
#ThreeWordsHeDoesntWantToHear mabaaref aamol akel #ThreeWordsHeDoesntWantToHear,Neutral,mabaaref aamol akel,1
Yalla ma be2aser khali yshof w yetsamsam ahsan la so7to balki byed3af shway ,Neutral,yalla ma beءaser khali yshof w yetsamsam ahsan la soحto balki byedعaf shway,1
walla l kezzeb bebayyin awem lek adde ma7mou2 ydefi3 3an halo ðŸ˜‚ ,Neutral,walla l kezzeb bebayyin awem lek adde maحmouء ydefiع عan halo ðÿ,1
bayye ktir bottom b3ayit 3le biwate sawto ,Neutral,bayye ktir bottom bعayit عle biwate sawto,1
Sometimes bekoul la darajeh bekoul l borrad kamen and sometimes bdalneh kel l nhar bala akel hmmm waw ,Neutral,sometimes bekoul la darajeh bekoul l borrad kamen and sometimes bdalneh kel l nhar bala akel hmmm waw,1
Eza seken b jounieh sar 3endak isharet ser ben l matbakh wel hemmem. Hayda gher l round abouts,Neutral,eza seken b jounieh sar عendak isharet ser ben l matbakh wel hemmem hayda gher l round abouts,1
@BundeSabeh chou be5sous hayda l bidal ya3mellak comments 3a postetak 3al addicts? ðŸ˜‚,Neutral,chou beخsous hayda l bidal yaعmellak comments عa postetak عal addicts ðÿ,1
Some girls be like : Halla2 eza 5osro Germany hayda El match byerja3o Argentina bye5do El world cup,Neutral,some girls be like hallaء eza خosro germany hayda el match byerjaعo argentina byeخdo el world cup,1
Kll ma et2akhar bl nawme bu3a bakir ktir abkar mn l3ade eno mch mfrud ykun bl 3aksðŸ™„ ,Neutral,kll ma etءakhar bl nawme buعa bakir ktir abkar mn lعade eno mch mfrud ykun bl عaksðÿ,1
Yala rje3na 3al so2al kif bnem ,Neutral,yala rjeعna عal soءal kif bnem,1
Enta mech abedne jadd La2 abdik cash (You can kill me) ,Neutral,enta mech abedne jadd laء abdik cash you can kill me,1
@stef_63 lollllll studio bi noss din beirut enno mich la 3ayleh ,Neutral,lollllll studio bi noss din beirut enno mich la عayleh,1
@zeina_makki hello  sheftik 3a Antelias hayda enti ?? Have a nice day :D,Neutral,hello sheftik عa antelias hayda enti have a nice day d,1
Fi wahad men group l friends mae bel saf ken mnazel story eno huwe maa nABiH BErRi laL m0T ana nazalet story maa #ÙƒÙ„Ù† ÙŠØ¹Ù†ÙŠ ÙƒÙ„Ù† . Lyom ma sallam aalaye bel jemaa. The power of thawra ðŸ˜. One word: L A . T I Z E ,Neutral,fi wahad men group l friends mae bel saf ken mnazel story eno huwe maa nabih berri lal m0t ana nazalet story maa ù ùšø¹ù ùš ùƒù ù lyom ma sallam aalaye bel jemaa the power of thawra ðÿ one word l a t i z e,1
w3it 3nde kerech,Neutral,wعit عnde kerech,1
Me: teta 3andik whatsapp Teta: ma sme3et chou elet Me : wlik 3andik whatsapp Teta: la2 ma baddeh 7up Me:...,Neutral,me teta عandik whatsapp teta ma smeعet chou elet me wlik عandik whatsapp teta laء ma baddeh حup me,1
Bthoto sharet hatta akhuna Gebran Bassil bs yesmaa Hela Hela sar ykafiya la wahdo? #Ù‡ÙŠÙ„Ø§_Ù‡ÙŠÙ„Ø§_Ù‡ÙŠÙ„Ø§_Ù‡ÙŠÙ„Ø§_Ù‡Ùˆ ,Neutral,bthoto sharet hatta akhuna gebran bassil bs yesmaa hela hela sar ykafiya la wahdo ùšù ø _ù ùšù ø _ù ùšù ø _ù ùšù ø _ù ùˆ,1
@GhidaThiniFawaz mwal3eta ween ma ken Twitter insta w Yalla 😂👌 ,Positive,mwalعeta ween ma ken twitter insta w yalla,2
Kazem el saher ahla w ahdam w aklas 3alam #MBCTheVoice #MBCTheVoice,Positive,kazem el saher ahla w ahdam w aklas عalam,2
Ya wayle chu helo l goal #france #spain @KarimFKhanafer #france #spain,Positive,ya wayle chu helo l goal,2
Ya allah ayshek queen ,Positive,ya allah ayshek queen,2
Bhbak ,Positive,bhbak,2
La2 helo ktiiiiiiiiiiiiiiiir l shab !!!! #ctrop #ctrop,Positive,laء helo ktiiiiiiiiiiiiiiiir l shab,2
@hiba_khalil1 hahaha tb ma howe ktr helo w hek :p hahaha ,Positive,hahaha tb ma howe ktr helo w hek p hahaha,2
Fi kteer wjouh helwe 3a twitter lyommm allah yehmikon ,Positive,fi kteer wjouh helwe عa twitter lyommm allah yehmikon,2
Wel3aani with ma3 3aylet #Alama  🔥😍 #ElliBaana @raghebalama @jihanalame @khaledralama @louaialama @Beirut Lebanon https://www.instagram.com/p/BqXCFeWHsRV/?utm_source=ig_twitter_share&amp;igshid=n100s7gsfqns #Alama #ElliBaana,Positive,welعaani with maع عaylet lebanon,2
@Marwakkari @tmclebanon merci Madame!! Chta2nelik ktir!! :),Positive,merci madame chtaءnelik ktir,2
@hayda7akeh @fakihn  Chapeau bas .. Thumbs up :) ktir awiyeh hal 7al2a ;),Positive,chapeau bas thumbs up ktir awiyeh hal حalءa,2
I'm loving @YesserTayyara ktir lyom idk whyy,Positive,i m loving ktir lyom idk whyy,2
@StephanyFeghaly ana ktir bheb el promo taba3na :p,Positive,ana ktir bheb el promo tabaعna p,2
Helo chaklak!!!!!!! 😌 ,Positive,helo chaklak,2
@Mostaphaki @lollanasser2 @ellananoss @rama_ajram @tayemooriya Salmmtek Lama ,Positive,salmmtek lama,2
@NancyAjram #MBCTheVoice 3anjad nancyyyyyyyy bet3a2diiiiiiii 3atoul najeh #MBCTheVoice,Positive,عanjad nancyyyyyyyy betعaءdiiiiiiii عatoul najeh,2
Saba7 l5er wlsalem beirut ,Positive,sabaح lخer wlsalem beirut,2
Habibi ana ykhalilik 3ayltek w yen3ad 3layki w 3layon ,Positive,habibi ana ykhalilik عayltek w yenعad عlayki w عlayon,2
i loveyou hbibt albi w ruhi anti ❤️ @kawtharhadaya ,Positive,i loveyou hbibt albi w ruhi anti,2
@abdallah_7ala bonjour ya 3omri. Chu helo kel yom ou3a w leke ahla kalem men 7ala ma poupee ,Positive,bonjour ya عomri chu helo kel yom ouعa w leke ahla kalem men حala ma poupee,2
@mhamadallouch @Paulastih @Zeytoona 😘😘😘 aloushii 3yunak el helwen beshufu kel she helo 😉 ,Positive,aloushii عyunak el helwen beshufu kel she helo,2
Merci 😍 la nchuf bass chou 7a yseer hall kam yom 😂 ,Positive,merci la nchuf bass chou حa yseer hall kam yom,2
Helo chaklak!!!!!!! 😌 ,Positive,helo chaklak,2
@Mostaphaki @lollanasser2 @ellananoss @rama_ajram @tayemooriya Salmmtek Lama ,Positive,salmmtek lama,2
@NancyAjram #MBCTheVoice bet3a2di nancyyyyyyyy kel marra 3an marra #MBCTheVoice,Positive,betعaءdi nancyyyyyyyy kel marra عan marra,2
Saba7 l5er wlsalem beirut ,Positive,sabaح lخer wlsalem beirut,2
Habibi ana ykhalilik 3ayltek w yen3ad 3layki w 3layon ,Positive,habibi ana ykhalilik عayltek w yenعad عlayki w عlayon,2
i loveyou hbibt albi w ruhi anti ❤️ @kawtharhadaya ,Positive,i loveyou hbibt albi w ruhi anti,2
@MishGhareeb @WaelMansour0 ktr helo ma ma32ul sawto kn r23 ,Positive,ktr helo ma maعءul sawto kn rء3,2
@abdallah_7ala bonjour ya 3omri. Chu helo kel yom ou3a w leke ahla kalem men 7ala ma poupee ,Positive,bonjour ya عomri chu helo kel yom ouعa w leke ahla kalem men حala ma poupee,2
@mhamadallouch @Paulastih @Zeytoona 😘😘😘 aloushii 3yunak el helwen beshufu kel she helo 😉 ,Positive,aloushii عyunak el helwen beshufu kel she helo,2
Hayda jamel lebnen ajmal nesaa elard ,Positive,hayda jamel lebnen ajmal nesaa elard,2
Dakhlik ente chou mahdoume😍 ,Positive,dakhlik ente chou mahdoume,2
Merci 😍 la nchuf bass chou 7a yseer hall kam yom 😂 ,Positive,merci la nchuf bass chou حa yseer hall kam yom,2
Bheb ali ktir bye ,Positive,bheb ali ktir bye,2
ma 3m bet5ataaa ktir awiyee ,Positive,ma عm betخataaa ktir awiyee,2
@maximkhalil1 happy birthday ya ajmal moumassel maxim khalil...kelak ehssess w temssilak bi2asser fina ...w jamelak w kel chi fik helo ,Positive,happy birthday ya ajmal moumassel maxim khalil kelak ehssess w temssilak biءasser fina w jamelak w kel chi fik helo,2
@michaelabizeid hahahahahha hew ktir helo. ,Positive,hahahahahha hew ktir helo,2
Shu b7bk ya beirut 😍❤️🌲 ,Positive,shu bحbk ya beirut,2
@Maromoawad abalneh li ken chaklo helo bel selfie ,Positive,abalneh li ken chaklo helo bel selfie,2
@SaraBaydoun1 ktir 7elo,Positive,ktir حelo,2
@najwakaram ana b7ebik.ktir ya amar,Positive,ana bحebik ktir ya amar,2
BTESTEHAL! KTIR HELWE YA OMME.,Positive,btestehal ktir helwe ya omme,2
@najwakaram Natrinek 3a nar ya malike 🌹 Ktir met3atchine nesma3 gheniye menik 💖 Bheeeeeeeeebiiiiiiiiiiiikkkkkkkk Ya 3omreeeeeeeeeeeeee,Positive,natrinek عa nar ya malike ktir metعatchine nesmaع gheniye menik bheeeeeeeeebiiiiiiiiiiiikkkkkkkk ya عomreeeeeeeeeeeeee,2
@MMhedged ktir awiyeee 👏👏👏,Positive,ktir awiyeee,2
Bhebik ktir haifa @HaifaWehbe merci la2anik radayte 3laye bmout gike,Positive,bhebik ktir haifa merci laءanik radayte عlaye bmout gike,2
@elma_ayoub habbet esmik,Positive,habbet esmik,2
Iniesta chou hal la3ibbb,Positive,iniesta chou hal laعibbb,2
@MariaS_Official plzzzz follow ana lyom 3id miledi farhini bi follow minek plzzz ktir bhebek be3chaek,Positive,plzzzz follow ana lyom عid miledi farhini bi follow minek plzzz ktir bhebek beعchaek,2
@nadinezeidane @HalaElite1 hahahahahhaha lol tab tante hala ktir bhebba w mahdoumeh w aribeh lal aleb w tayoube w helweh w ana maghroum fiya,Positive,hahahahahhaha lol tab tante hala ktir bhebba w mahdoumeh w aribeh lal aleb w tayoube w helweh w ana maghroum fiya,2
@PerlaBouFrancis chou ya helwehhh,Positive,chou ya helwehhh,2
Dude aratet de7ek wa2ta fetet 3layyon like uhm the fuck? ,Positive,dude aratet deحek waءta fetet عlayyon like uhm the fuck,2
Wlak yo2borne allaaaaa #MBCTheVoice #فريق_عاصي #MBCTheVoice,Positive,wlak yoءborne allaaaaa,2
#LeaMAkhoul lea makhoul min mabihebik min yekhrb bayton chou mjenin #LeaMAkhoul,Positive,lea makhoul min mabihebik min yekhrb bayton chou mjenin,2
HA ! Tiz baydte rebhet,Positive,ha tiz baydte rebhet,2
@sallyhijazi chou houwehhhh li ken la7 yejehhh haahahha :p,Positive,chou houwehhhh li ken laح yejehhh haahahha p,2
ismail ahmad kess e5to chou awe,Positive,ismail ahmad kess eخto chou awe,2
@samirsleem hahahahahah broo kes ekhta scenario jehiz khaalis chou badak a7la men hek?,Positive,hahahahahah broo kes ekhta scenario jehiz khaalis chou badak aحla men hek,2
W eerr shou helo hal matchh😍😍😍😍 ,Positive,w eerr shou helo hal matchh,2
W eerr shou helo hal matchh😍😍😍😍 ,Positive,w eerr shou helo hal matchh,2
@ayoubiemma looooool ktir helo bas enteh ahlaaa yo2broneh modelik chou helweh ,Positive,looooool ktir helo bas enteh ahlaaa yoءbroneh modelik chou helweh,2
@dimitrifiani @MalouElia ana hélwédimi hélo malou hélwé nour hélwé don shou ?:D ,Positive,ana hélwédimi hélo malou hélwé nour hélwé don shou d,2
Her: Hayete elle shi helo abel ma nnem :$Him: 3asal Ya haram ma fe2 tene nhar ,Positive,her hayete elle shi helo abel ma nnem him عasal ya haram ma feء tene nhar,2
"emme bet 3ayyetlna ""beit bou sambousik"" ",Positive,emme bet عayyetlna beit bou sambousik,2
@instakfourywael @kfourywael @DimaSadek bawsi 3ane allah 3ala hl album Chu helo hfozto ya ret by3mlo fi fahes bl skul :)&lt;3 ,Positive,bawsi عane allah عala hl album chu helo hfozto ya ret byعmlo fi fahes bl skul lt 3,2
Shu helo eno tnem w tnem w tnem w tehlam enak neyem w tou3a w terja3 tnem w tnem w tnem ..🙊l mohem goodnight.. ,Positive,shu helo eno tnem w tnem w tnem w tehlam enak neyem w touعa w terjaع tnem w tnem w tnem l mohem goodnight,2
Shu helo ykun fi wahad bel admissions 3arabe ktir bedhak ,Positive,shu helo ykun fi wahad bel admissions عarabe ktir bedhak,2
Ma fi ykoun jamelik hal2ad helo la anno bkhaf ma ye3la lsekareh ma3eh #latche beykha #latche,Positive,ma fi ykoun jamelik halءad helo la anno bkhaf ma yeعla lsekareh maعeh beykha,2
KTIR BHESS BYETLA3O SETS OF TWINS 😂😂😂😂😂,Positive,ktir bhess byetlaعo sets of twins,2
ma tenso tfouto 3al hemmem abel ma trouho long road trip w nchallah btetsallo on sunday ^^ *,Positive,ma tenso tfouto عal hemmem abel ma trouho long road trip w nchallah btetsallo on sunday,2
@TarekTamo HAHAHAHAHAHAHA hamdellah ana w khaye mnetefe2 bel football:p bas mara 3al goal nfa3alna ktir so dad fakar khaye kasar shi🌝,Positive,hahahahahahaha hamdellah ana w khaye mnetefeء bel football p bas mara عal goal nfaعalna ktir so dad fakar khaye kasar shi,2
Oh 😍😍 fi ahla b Germany 🥺😅? ,Positive,oh fi ahla b germany,2
Shakla ejet beirut w 3araset 😂 ,Positive,shakla ejet beirut w عaraset,2
@rawan_saade hahaha monsieur ma5ta w monsieur hari2 @Charbelmkrzl ,Positive,hahaha monsieur maخta w monsieur hariء,2
#growingupwithjoebesidemeinclass Me: khalas khallina nru2 hay l seea Joe: shu ra2yik n7ottollo ebre aal kerse lal estez w yeje ye23ud aalayaaa ??? Me: yaa ktir innnn @JoeSawma2 #growingupwithjoebesidemeinclass,Positive,me khalas khallina nruء hay l seea joe shu raءyik nحottollo ebre aal kerse lal estez w yeje yeءعud aalayaaa me yaa ktir innnn,2
🤣🤣🤣🤣 ktir byechbaho ba3d ka2anon tom ,Positive,ktir byechbaho baعd kaءanon tom,2
Khwasre 3am youja3oune mesh 3erfe eza men l dehek aw men l akel,Positive,khwasre عam youjaعoune mesh عerfe eza men l dehek aw men l akel,2
@abdlsater ah helo hahah ,Positive,ah helo hahah,2
Ahle 3mlo popocorn w a3adune beynetun saro yt3mune b3d chwe tafa2o ykhdule lcell bala hess sar baye yjrib ykhdo w eme kmn la ystlmune😂😂😂 Akhhh ktir dhktt😂 ,Positive,ahle عmlo popocorn w aعadune beynetun saro ytعmune bعd chwe tafaءo ykhdule lcell bala hess sar baye yjrib ykhdo w eme kmn la ystlmune akhhh ktir dhktt,2
Cousinte nezle mn ljnoub t tetzahar b beirut w3l2et hon w2al batal 3nda underwears Eltella i still have new boxers eza badik mesh lebison abel. I wont tag her 😂😂 #لبنان_ينتقض ,Positive,cousinte nezle mn ljnoub t tetzahar b beirut wعlءet hon wءal batal عnda underwears eltella i still have new boxers eza badik mesh lebison abel i wont tag her,2
"“@monika_nakhle: Sorry? Bas fike tba3de 3anne?Sayim 3an l helo.."" @rhea_gabriel hahahhaahahahahahhaahhaahhahaa♥♥♥I love uuuu” hahaahahahhah ",Positive,sorry bas fike tbaعde عanne sayim عan l helo hahahhaahahahahahhaahhaahhahaa i love uuuu hahaahahahhah,2
Hahahaha nazel 3laye el nashat el youm  doing sport 3a akher hal lel 😂😂 come join 😂 ,Positive,hahahaha nazel عlaye el nashat el youm doing sport عa akher hal lel come join,2
Ken bade naket hek chi😂😂😂 ,Positive,ken bade naket hek chi,2
Hahahhhaa Hayda elli besammo ja3dane 😂😂😂 ,Positive,hahahhhaa hayda elli besammo jaعdane,2
@koukimak eh niyelikk ana soret bel akel part 😂😂,Positive,eh niyelikk ana soret bel akel part,2
“@jado_saleh: @fawzimehio Hahahaha Top 1 smalla 270 💃💃 btw byotla3le 😂😂😂 el top deiman 👌💃💃😘😘” hahaha eh smalla habbet 270😳,Positive,hahahaha top 1 smalla 270 btw byotlaعle el top deiman hahaha eh smalla habbet 270,2
@koukimak @LaraHachem8 @awaiidamonica @AnitaChemaly hahahaha hayda matalna la lyom 😂😂 #matousa2 #matousa2,Positive,hahahaha hayda matalna la lyom,2
@joudirajabbasha mbala fhemta bs ktir da7aktnee :p,Positive,mbala fhemta bs ktir daحaktnee p,2
@HichamHaddad57 HAHAHAHAHAHA awyye ktir hay!,Positive,hahahahahaha awyye ktir hay,2
@NourhanKheir HAHAHAHAHAHAHAHAHAAHA ktir awiyyi :p,Positive,hahahahahahahahahaaha ktir awiyyi p,2
Chou bo2tet de7ek eza bykhsaro l brazil 3a ardon bi awal game,Positive,chou boءtet deحek eza bykhsaro l brazil عa ardon bi awal game,2
@sallyhijazi hahahahahahhahahahahahahhahha wlak chou khasneh anaaaa entehhhh 3am t2elile ken ra7 yejeh lol,Positive,hahahahahahhahahahahahahhahha wlak chou khasneh anaaaa entehhhh عam tءelile ken raح yejeh lol,2
@Ihabinho_Ak shu hayda ya Zalame😂😂😂😂,Positive,shu hayda ya zalame,2
"@Yasmeen_Sidani: @LebaneseSchools: 3am fakir efta7 l shanta - a lebanese student's thoughts"" Hayda eza le2ayta lal shanta"" Hahahhhahahhah",Positive,عam fakir eftaح l shanta a lebanese student s thoughts hayda eza leءayta lal shanta hahahhhahahhah,2
@alii_wehbi hahaha shu hayda ya 3ayda :p,Positive,hahaha shu hayda ya عayda p,2
@CindyRizkallah @ElyseS16 jebt eshya ktir cute la2elon men spinneys nananaa,Positive,jebt eshya ktir cute laءelon men spinneys nananaa,2
@tar_rash 7adre me8le lyom 3l a3de 😂 ,Positive,حadre meغle lyom عl aعde,2
L memes yale 3am yetla3o halla2 are out of this world. Te3it l nammoura 2ateltne 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 ,Positive,l memes yale عam yetlaعo hallaء are out of this world teعit l nammoura ءateltne,2
@AlniyadiMira hahaha habb chou hal 2ste2bel l helo:p ,Positive,hahaha habb chou hal ءsteءbel l helo p,2
@elissakh awal ma fe2t staf2adet 7ali 🙊😂 Adore you 😌♥️♥️♥️ ,Positive,awal ma feءt stafءadet حali adore you,2
"Al tkheyalo l banet ysiro ylatcho l chabeb 😅 "" ya helo chu hal wax  fina nehke 3al wats ? "" 😂😂 ",Positive,al tkheyalo l banet ysiro ylatcho l chabeb ya helo chu hal wax fina nehke عal wats,2
ikr HAHAHAHA ken lezim nazil soura ,Positive,ikr hahahaha ken lezim nazil soura,2
@FawazMay enu eh bs view ktir helo b madrestik;p,Positive,enu eh bs view ktir helo b madrestik p,2
Friend : man chou sayir ma3ak nezil akel bel bouza wel sweets ? Me : mberi7 3emil se3ten sport 3am jarrib rawwe7on,Positive,friend man chou sayir maعak nezil akel bel bouza wel sweets me mberiح عemil seعten sport عam jarrib rawweحon,2
@HussainAyoub el diet m2assir 3lek ktir ya 7asoon😂,Positive,el diet mءassir عlek ktir ya حasoon,2
@eddy_hatem ahh non mna3mol tweet up 3a charafak :p,Positive,ahh non mnaعmol tweet up عa charafak p,2
at least menkhare helo ,Positive,at least menkhare helo,2
Hahahhahahahaha akid haykkk naake 3 naaam ,Positive,hahahhahahahaha akid haykkk naake 3 naaam,2
Ya alla chou helwe rihit l iFoss bl chatwiye 😍 ,Positive,ya alla chou helwe rihit l ifoss bl chatwiye,2
dahaktine ktirr,Positive,dahaktine ktirr,2
akh ya allah ghachaytine dehek hahahaha,Positive,akh ya allah ghachaytine dehek hahahaha,2
A7lam atltne #MBCTheVoice 😂😂😂 #MBCTheVoice,Positive,aحlam atltne,2
Hahahaha akidddd😌😉 ,Positive,hahahaha akidddd,2
Ya alla chou helwe rihit l iFoss bl chatwiye 😍 ,Positive,ya alla chou helwe rihit l ifoss bl chatwiye,2
Hahahahahahahaha ktir 3abeleeeeee ,Positive,hahahahahahahaha ktir عabeleeeeee,2
Hala2 5edlak 3a akel b hal 3id,Positive,halaء خedlak عa akel b hal عid,2
@AndrewBachir hahah bas wla :p,Positive,hahah bas wla p,2
“@rheabamo: Ktir habbet kif bi aldoo😂👅”@sarah_zakhour btetzakkare?😂,Positive,ktir habbet kif bi aldoo btetzakkare,2
@dominicabuhanna hahaha min allak bade mout :p ma ykoun l akel msammam 😒 wlak sa77a w hana 3a2albak :*,Positive,hahaha min allak bade mout p ma ykoun l akel msammam wlak saححa w hana عaءalbak,2
@Fun0Ginger @joeation la2 lek helo l dubstep .. ,Positive,laء lek helo l dubstep,2
@lea_karam ma3 batata w toum 😍 ,Positive,maع batata w toum,2
Mum nzlt mn car la tmr2ni mn l bineye al car bl shamsiye I mean ana met2akde zawjek ma by3melek hek shi hhhhhh my parents love me a lot ya rab hfazli yehun ,Positive,mum nzlt mn car la tmrءni mn l bineye al car bl shamsiye i mean ana metءakde zawjek ma byعmelek hek shi hhhhhh my parents love me a lot ya rab hfazli yehun,2
Eza 8enneyet l musalsal la marwan khoury 3refo enu l musalsal helo. ,Positive,eza غenneyet l musalsal la marwan khoury عrefo enu l musalsal helo,2
HAHAHAHAHAHAHAHAHA SHU HAL NO3 HEDA ,Positive,hahahahahahahahaha shu hal noع heda,2
jemelekkkk yaryouraaa😍😍 ,Positive,jemelekkkk yaryouraaa,2
Enno kif 😍😍😍😍😍 #theloveofmylife #GeneralMichelAoun #theloveofmylife #GeneralMichelAoun,Positive,enno kif,2
Yekhreb bayta jawza shu helo 😋🤣 ,Positive,yekhreb bayta jawza shu helo,2
@zefloyd @sandrayahya very good ktir helo ,Positive,very good ktir helo,2
@Patricia_Hachem Chu helo lebnen huwe w abyad byftah l nafes w bnasina masheklo ,Positive,chu helo lebnen huwe w abyad byftah l nafes w bnasina masheklo,2
@Fouad_Rahme ah helo helo ana ele mn 20 decembre mkhalsaaa ☺️☺️ ,Positive,ah helo helo ana ele mn 20 decembre mkhalsaaa,2
@LBCI_FansSs @LBC_Group Chu hl cadre l helo :)) ,Positive,chu hl cadre l helo,2
@raghebalama sabah nour istez ragheb.hadortak w nancy bayadto wijj lebnen b hdourkoun rake wl helo.ma3 tahiyaty. ,Positive,sabah nour istez ragheb hadortak w nancy bayadto wijj lebnen b hdourkoun rake wl helo maع tahiyaty,2
@HazouryWafaa hamdela lol #love #Beirut lol mohem kabes #love #Beirut,Positive,hamdela lol lol mohem kabes,2
Hahahahaha ehhh ,Positive,hahahahaha ehhh,2
May shop la kel sabiy3h bethess hala fashionista :p beirut rue hotel bristol @maybsat111 ,Positive,may shop la kel sabiyعh bethess hala fashionista p beirut rue hotel bristol,2
I love it ktir mood daya3 kel season hahahaha ,Positive,i love it ktir mood dayaع kel season hahahaha,2
mich eder ontor ba2a bede jib vip ticket ,Positive,mich eder ontor baءa bede jib vip ticket,2
